1.4190,1.4905,1.5865,1.6771,1.7465,1.7958,1.9028,2.2803,3.0850,4.1495,5.1875,6.0110,6.4567,6.3496,5.6291,4.4560,3.1576,2.1156,1.6180,1.7189,2.2559,2.9645,3.5637,3.8071,3.5578,2.9027,2.1324,1.5105,1.1399,1.0386,1.2265,1.7174,2.4671,3.3576,4.1929,4.7095,4.6962,4.1273,3.1739,2.1419,1.3456,0.9518,0.9626,1.2868,1.7371,2.0822,2.2131,2.1572,1.9825,1.8036
1.4967,1.5810,1.6716,1.7274,1.7349,1.7028,1.7155,1.9741,2.6062,3.4404,4.2306,4.8447,5.1788,5.1073,4.5722,3.6786,2.6823,1.9137,1.6314,1.8864,2.5405,3.3563,4.0618,4.3972,4.1968,3.5146,2.6346,1.8593,1.3342,1.0852,1.1165,1.4331,2.0064,2.7375,3.4392,3.8785,3.8961,3.4781,2.7413,1.9177,1.2869,1.0389,1.2306,1.7975,2.5027,3.0341,3.2532,3.2056,2.9865,2.7494
1.5328,1.5895,1.6331,1.6342,1.5886,1.5111,1.4768,1.6506,2.1295,2.7543,3.3191,3.7385,3.9585,3.8960,3.5003,2.8456,2.1439,1.6668,1.6081,2.0039,2.7598,3.6850,4.5138,4.9629,4.8423,4.1808,3.2382,2.3283,1.6356,1.2112,1.0566,1.1678,1.5243,2.0560,2.6140,3.0025,3.0815,2.8216,2.2953,1.6828,1.2386,1.1793,1.6152,2.4904,3.4929,4.2252,4.5258,4.4633,4.1659,3.8393
1.4687,1.4726,1.4543,1.4058,1.3295,1.2428,1.2087,1.3568,1.7575,2.2606,2.6795,2.9561,3.0749,2.9940,2.6835,2.2086,1.7491,1.5146,1.6337,2.1299,2.9504,3.9530,4.8790,5.4150,5.3550,4.7318,3.7889,2.8141,1.9949,1.4071,1.0702,0.9848,1.1344,1.4675,1.8729,2.1958,2.3114,2.1747,1.8285,1.4220,1.1897,1.3610,2.0800,3.2806,4.5787,5.5122,5.8968,5.8076,5.3975,4.9391
1.3130,1.2601,1.1898,1.1112,1.0288,0.9615,0.9660,1.1478,1.5563,2.0385,2.3994,2.5847,2.6107,2.4828,2.2096,1.8606,1.5819,1.5245,1.7689,2.3279,3.1701,4.1866,5.1330,5.6759,5.6071,4.9966,4.0949,3.1417,2.2842,1.5993,1.1311,0.8984,0.8904,1.0613,1.3219,1.5525,1.6531,1.5810,1.3710,1.1556,1.1407,1.5391,2.5033,3.9662,5.5199,6.6747,7.2073,7.1560,6.6608,6.0527
1.1037,1.0075,0.9091,0.8265,0.7653,0.7488,0.8331,1.1043,1.5876,2.1284,2.5105,2.6541,2.5918,2.3815,2.0875,1.7985,1.6308,1.6874,2.0135,2.6057,3.4292,4.3857,5.2463,5.6837,5.5182,4.8842,4.0459,3.1844,2.3833,1.6981,1.1860,0.8850,0.7915,0.8590,1.0061,1.1395,1.1896,1.1353,1.0200,0.9604,1.1174,1.6671,2.7607,4.3589,6.0928,7.4836,8.2665,8.4081,7.9773,7.2919
0.8800,0.7647,0.6696,0.6158,0.6125,0.6886,0.8947,1.2861,1.8604,2.4889,2.9645,3.1478,3.0317,2.7064,2.3099,1.9815,1.8330,1.9315,2.2865,2.8674,3.6230,4.4536,5.1457,5.4028,5.1058,4.4486,3.6895,2.9525,2.2678,1.6660,1.2051,0.9316,0.8411,0.8776,0.9581,1.0087,0.9937,0.9240,0.8572,0.8896,1.1378,1.7421,2.8452,4.4451,6.2492,7.8270,8.8965,9.3672,9.2259,8.6702
0.6735,0.5726,0.5204,0.5372,0.6366,0.8438,1.1854,1.6758,2.2995,2.9864,3.5905,3.9207,3.8503,3.4269,2.8570,2.3687,2.1132,2.1470,2.4439,2.9416,3.5734,4.2399,4.7450,4.8394,4.4637,3.8278,3.1584,2.5444,1.9958,1.5342,1.2139,1.0734,1.0897,1.1816,1.2491,1.2273,1.1180,0.9778,0.8873,0.9313,1.1947,1.7842,2.8192,4.3201,6.0797,7.7434,9.0388,9.8505,10.1333,9.9492
0.5169,0.4764,0.5152,0.6490,0.8867,1.2322,1.6774,2.2119,2.8352,3.5395,4.2493,4.7654,4.8352,4.3897,3.6493,2.9215,2.4263,2.2588,2.3895,2.7325,3.2057,3.7068,4.0582,4.0628,3.6970,3.1386,2.5682,2.0661,1.6594,1.3849,1.2918,1.3923,1.6249,1.8686,1.9849,1.8870,1.6137,1.3016,1.0862,1.0567,1.2727,1.8015,2.7238,4.0627,5.6866,7.3312,8.7525,9.8231,10.5019,10.7870
0.4570,0.5328,0.7104,0.9938,1.3737,1.8241,2.3180,2.8545,3.4661,4.1857,4.9735,5.6299,5.8268,5.3954,4.5299,3.5623,2.7577,2.2875,2.1733,2.3234,2.6319,2.9840,3.2214,3.1958,2.8982,2.4529,1.9925,1.6050,1.3586,1.3209,1.5327,1.9615,2.4950,2.9726,3.2041,3.0366,2.5210,1.9134,1.4530,1.2563,1.3602,1.7863,2.5669,3.7118,5.1436,6.6849,8.1359,9.3629,10.3269,11.0162
nan,0.7959,1.1425,1.5766,2.0653,2.5676,3.0698,3.6050,4.2361,5.0084,5.8750,6.6091,6.8366,6.3507,5.3430,4.1551,3.0619,2.2875,1.9207,1.8804,2.0348,2.2547,2.4008,2.3669,2.1484,1.8213,1.4804,1.2271,1.1733,1.4148,1.9754,2.7698,3.6330,4.3708,4.7478,4.5354,3.7655,2.7970,1.9954,1.5368,1.4550,1.7316,2.3498,3.2942,4.5142,5.8985,7.2981,8.5867,9.7204,10.6925
nan,nan,1.8101,2.3629,2.9084,3.4212,3.9272,4.4967,5.2060,6.0846,7.0434,7.7981,7.9333,7.2495,5.9896,4.5527,3.2346,2.2528,1.7051,1.5167,1.5430,1.6479,1.7130,1.6665,1.5077,1.2821,1.0635,0.9656,1.1291,1.6611,2.5615,3.6961,4.8527,5.8036,6.2791,6.0242,5.0708,3.8088,2.6698,1.9011,1.5714,1.6519,2.0900,2.8412,3.8580,5.0651,6.3561,7.6242,8.8246,nan
nan,nan,nan,3.2986,3.8576,4.3737,4.9190,5.5866,6.4424,7.4739,8.5224,9.2238,9.1194,8.0515,6.3852,4.6483,3.1794,2.1317,1.5269,1.2695,1.2143,1.2305,1.2234,1.1522,1.0240,0.8722,0.7634,0.8179,1.1865,1.9730,3.1506,4.5445,5.9102,6.9899,7.4911,7.1850,6.1444,4.7382,3.3742,2.3319,1.7357,1.5867,1.8252,2.3868,3.2160,4.2503,5.4082,6.6012,7.7883,nan
nan,nan,nan,nan,4.8992,5.4522,6.1038,6.9455,8.0058,9.2053,10.2942,10.8135,10.2670,8.6051,6.4219,4.4096,2.8969,1.9156,1.3785,1.1521,1.0882,1.0602,0.9961,0.8870,0.7570,0.6404,0.6024,0.7620,1.2700,2.2264,3.5828,5.1365,6.6299,7.7908,8.3087,7.9845,6.9330,5.4982,4.0333,2.8027,1.9682,1.5800,1.6008,1.9635,2.6080,3.4766,4.4994,5.5970,nan,nan
nan,nan,nan,nan,nan,6.7171,7.5575,8.6381,9.9218,11.2418,12.2420,12.3607,11.1076,8.6896,6.0341,3.9059,2.4891,1.6668,1.2805,1.1808,1.2034,1.1952,1.0897,0.9194,0.7439,0.6107,0.5834,0.7721,1.3226,2.3401,3.7767,5.4198,7.0108,8.2729,8.8728,8.6010,7.5839,6.1606,4.6549,3.3044,2.2768,1.6613,1.4561,1.6055,2.0515,2.7451,3.6272,nan,nan,nan
nan,nan,nan,nan,nan,nan,9.3468,10.6842,12.1351,13.4380,14.1227,13.5363,11.3308,8.1795,5.2935,3.2758,2.0695,1.4498,1.2525,1.3500,1.5528,1.6308,1.4897,1.2194,0.9439,0.7388,0.6664,0.8202,1.3330,2.3204,3.7612,5.4592,7.1580,8.5784,9.3586,9.2300,8.2820,6.8629,5.3118,3.8607,2.6695,1.8451,1.4178,1.3478,1.5793,2.0735,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,13.0116,14.4781,15.5387,15.6012,13.9927,10.7618,7.1530,4.3672,2.6375,1.6950,1.2866,1.2942,1.6363,2.0898,2.3023,2.1202,1.7053,1.2758,0.9521,0.7967,0.8798,1.3114,2.2120,3.6027,5.3297,7.1476,8.7793,9.8435,9.9782,9.1668,7.7471,6.1128,4.5340,3.1751,2.1469,1.5017,1.2147,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,17.2666,16.3412,13.4756,9.4206,5.7964,3.3961,2.0463,1.3762,1.1741,1.3960,2.0124,2.7525,3.1161,2.8776,2.2810,1.6581,1.1867,0.9305,0.9312,1.2681,2.0578,3.3624,5.0859,7.0093,8.8706,10.3001,10.8481,10.3150,8.9485,7.2021,5.4390,3.8689,2.6119,1.7339,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.1823,12.1271,7.7481,4.5068,2.5977,1.5983,1.1496,1.1113,1.5090,2.3509,3.3183,3.7905,3.4923,2.7376,1.9510,1.3581,1.0225,0.9611,1.2275,1.9296,3.1548,4.8536,6.8370,8.8669,10.6172,11.6142,11.4824,10.2921,8.4902,6.5442,4.7487,3.2521,nan,nan,nan,nan,nan,nan,nan,nan
