UMAP1,UMAP2,UMAP3
3.037031173706054688e+00,3.046247959136962891e+00,-5.140492439270019531e+00
2.112025260925292969e+01,8.013848304748535156e+00,8.790208816528320312e+00
1.898594093322753906e+01,5.688467502593994141e+00,-2.552004575729370117e+00
-4.829490482807159424e-01,1.088409805297851562e+01,1.746706199645996094e+01
-1.095633697509765625e+01,2.535865783691406250e+00,-1.592312717437744141e+01
1.030501365661621094e+01,9.318752288818359375e+00,1.190610790252685547e+01
7.392537117004394531e+00,7.240589618682861328e+00,8.514970779418945312e+00
3.604182004928588867e-01,-7.933321475982666016e+00,-4.479347229003906250e+00
-9.864342689514160156e+00,1.390464973449707031e+01,2.416344165802001953e+00
1.964941596984863281e+01,2.583066701889038086e+00,-1.445326709747314453e+01
-2.808768749237060547e+00,-1.279268550872802734e+01,-9.033727645874023438e+00
7.449539899826049805e-01,1.241146373748779297e+01,-2.385166168212890625e+00
1.866373443603515625e+01,-6.976493835449218750e+00,4.780268669128417969e+00
1.644586205482482910e+00,7.555785655975341797e+00,4.521804332733154297e+00
1.198164343833923340e+00,6.414253711700439453e+00,2.625369310379028320e+00
-7.096892356872558594e+00,4.298254966735839844e+00,6.321462154388427734e+00
-6.706198692321777344e+00,1.922938156127929688e+01,-5.155263900756835938e+00
6.281391620635986328e+00,1.000248813629150391e+01,-1.555774211883544922e+00
-6.737254142761230469e+00,1.927397537231445312e+01,-5.216718673706054688e+00
-1.202658563852310181e-01,1.733369064331054688e+01,1.225375747680664062e+01
-5.848173141479492188e+00,1.383577442169189453e+01,-1.469941806793212891e+01
-6.836257934570312500e+00,1.919548416137695312e+01,-5.127814769744873047e+00
-9.603987693786621094e+00,1.397486114501953125e+01,2.858983278274536133e+00
6.540818691253662109e+00,8.741251230239868164e-01,-1.701320266723632812e+01
-1.181737995147705078e+01,1.060698032379150391e+01,-8.049880027770996094e+00
3.216378688812255859e+00,-3.075988531112670898e+00,-8.952954292297363281e+00
-9.646221160888671875e+00,1.374767875671386719e+01,2.486469745635986328e+00
-9.900499343872070312e+00,1.401471710205078125e+01,2.465048313140869141e+00
-3.410810828208923340e-01,1.737679481506347656e+01,1.233375549316406250e+01
2.185561370849609375e+01,-4.116423606872558594e+00,-1.158751010894775391e+00
3.963272094726562500e+00,1.802433282136917114e-01,2.559012651443481445e+00
2.207681083679199219e+01,9.121785163879394531e+00,-7.163869857788085938e+00
-3.120357692241668701e-01,1.748289680480957031e+01,1.223842811584472656e+01
-3.881230652332305908e-01,1.721714401245117188e+01,1.239297485351562500e+01
9.771304130554199219e+00,-3.533766746520996094e+00,8.039566040039062500e+00
1.414383411407470703e+01,-2.221774578094482422e+00,1.476821327209472656e+01
1.394680690765380859e+01,4.562061786651611328e+00,-1.283548927307128906e+01
8.444601058959960938e+00,1.788510131835937500e+01,-2.833063840866088867e+00
-3.465136289596557617e-01,1.108302402496337891e+01,1.760480880737304688e+01
1.535025787353515625e+01,1.283592128753662109e+01,-4.857882499694824219e+00
-1.041216373443603516e+01,-8.581614494323730469e+00,-7.997335433959960938e+00
4.094549655914306641e+00,-1.218769550323486328e+01,-9.767907142639160156e+00
9.791093826293945312e+00,-8.863694190979003906e+00,-9.203202247619628906e+00
-5.044990777969360352e-01,1.084658336639404297e+01,1.744372940063476562e+01
-4.808160960674285889e-01,1.094672775268554688e+01,1.783781051635742188e+01
2.067531776428222656e+01,1.196274995803833008e+00,3.772832155227661133e+00
-5.223329544067382812e+00,5.451480388641357422e+00,-1.836068916320800781e+01
-5.777148246765136719e+00,1.426402282714843750e+01,-1.495263957977294922e+01
-1.872358131408691406e+01,2.115118026733398438e+00,-1.259842157363891602e+00
-1.115559577941894531e+01,-1.203300282359123230e-01,-4.668005466461181641e+00
-2.234866142272949219e+00,6.295597553253173828e+00,-1.768505811691284180e+00
1.872592735290527344e+01,-6.972059249877929688e+00,4.764550209045410156e+00
-1.631751060485839844e+01,-4.496512413024902344e+00,-2.475018262863159180e+00
-7.501475214958190918e-01,1.069060420989990234e+01,1.763092422485351562e+01
4.508708953857421875e+00,6.631543159484863281e+00,-1.795066070556640625e+01
-2.234786748886108398e+00,6.295621395111083984e+00,-1.768336415290832520e+00
2.173009872436523438e+01,-4.078794479370117188e+00,-1.087738633155822754e+00
6.279317378997802734e+00,4.666362285614013672e+00,6.323345184326171875e+00
-8.403647422790527344e+00,1.034156894683837891e+01,7.130180835723876953e+00
1.771313095092773438e+01,-3.389520347118377686e-01,-4.587582588195800781e+00
-9.532017707824707031e+00,-3.257527828216552734e+00,-1.165094184875488281e+01
2.744043111801147461e+00,6.380359649658203125e+00,2.721968173980712891e+00
4.018971443176269531e+00,-5.387589931488037109e+00,7.320746421813964844e+00
-6.023552417755126953e+00,1.409683895111083984e+01,-1.479743957519531250e+01
5.295982360839843750e+00,-6.172295570373535156e+00,1.468618011474609375e+01
1.569404125213623047e+01,1.319418716430664062e+01,-4.567763805389404297e+00
4.147363185882568359e+00,6.268260002136230469e+00,-1.768193054199218750e+01
8.571610450744628906e+00,1.774704742431640625e+01,-4.193979263305664062e+00
1.424933815002441406e+01,1.881360435485839844e+01,7.811850547790527344e+00
1.211980247497558594e+01,1.703618812561035156e+01,9.031623601913452148e-01
-1.006233811378479004e+00,3.180123805999755859e+00,9.205592870712280273e-01
1.386172962188720703e+01,4.593706130981445312e+00,-1.271242809295654297e+01
1.390327644348144531e+01,4.774758815765380859e+00,-1.250779247283935547e+01
-9.779354095458984375e+00,1.392430973052978516e+01,2.492340326309204102e+00
-2.713167905807495117e+00,-7.779991149902343750e+00,9.413306236267089844e+00
-8.373445868492126465e-01,9.287989616394042969e+00,3.886442661285400391e+00
-8.386085629463195801e-01,9.289015769958496094e+00,3.885250568389892578e+00
4.281656742095947266e+00,6.407503604888916016e+00,-1.777547073364257812e+01
4.279632091522216797e+00,6.394771575927734375e+00,-1.778069686889648438e+01
1.402472877502441406e+01,4.338583946228027344e+00,-1.270612907409667969e+01
1.867808341979980469e+01,-6.967303276062011719e+00,4.769202709197998047e+00
-6.578899919986724854e-02,1.719279670715332031e+01,1.249760437011718750e+01
-7.085062026977539062e+00,4.310029983520507812e+00,6.310705184936523438e+00
2.600816726684570312e+00,4.465957164764404297e+00,-4.246802330017089844e+00
-5.231556892395019531e+00,1.097989177703857422e+01,-5.189938545227050781e+00
2.935189008712768555e+00,3.172087430953979492e+00,-5.141474723815917969e+00
1.868870162963867188e+01,-6.991763114929199219e+00,4.758372783660888672e+00
-1.179970645904541016e+01,-1.161915302276611328e+01,5.590616226196289062e+00
4.429647445678710938e+00,-1.510456848144531250e+01,7.983803749084472656e+00
-2.456162720918655396e-01,1.730125045776367188e+01,1.242942810058593750e+01
4.258534908294677734e+00,6.759677886962890625e+00,-1.760052108764648438e+01
1.375120830535888672e+01,4.443654060363769531e+00,-1.277041149139404297e+01
-2.631507515907287598e-01,1.736760139465332031e+01,1.242271518707275391e+01
1.979001015424728394e-01,4.080101013183593750e+00,1.351550459861755371e+00
-1.238066196441650391e+01,-2.472564697265625000e+00,4.240184307098388672e+00
-1.353677064180374146e-01,1.730768013000488281e+01,1.243149757385253906e+01
1.483149337768554688e+01,-8.452267646789550781e+00,-5.929001808166503906e+00
-1.691422271728515625e+01,1.089648914337158203e+01,-2.936187505722045898e+00
-2.374979019165039062e+00,-2.223983049392700195e+00,-1.806812667846679688e+01
1.041794395446777344e+01,9.423993110656738281e+00,1.179346275329589844e+01
2.205459976196289062e+01,9.099591255187988281e+00,-7.186133861541748047e+00
-5.245889186859130859e+00,5.472365379333496094e+00,-1.833980369567871094e+01
5.512067317962646484e+00,-5.335540771484375000e+00,-1.690223884582519531e+01
1.536586475372314453e+01,1.280326843261718750e+01,-4.837162017822265625e+00
1.910161972045898438e+01,5.795286178588867188e+00,-2.668422937393188477e+00
-1.420930474996566772e-01,-1.284138298034667969e+01,1.382720661163330078e+01
-1.095110321044921875e+01,2.550963640213012695e+00,-1.591811180114746094e+01
-1.114171695709228516e+01,-1.079901829361915588e-01,-4.693767547607421875e+00
9.089973449707031250e+00,8.081438064575195312e+00,-1.083193778991699219e+01
1.965912246704101562e+01,2.570592880249023438e+00,-1.443761539459228516e+01
8.447092056274414062e+00,-1.447009181976318359e+01,1.924593210220336914e+00
4.427467823028564453e+00,-1.510243511199951172e+01,7.986611843109130859e+00
1.395955753326416016e+01,1.867743301391601562e+01,7.895463943481445312e+00
2.600227355957031250e+00,4.465714931488037109e+00,-4.246143341064453125e+00
7.590589523315429688e+00,9.678806304931640625e+00,-2.752861261367797852e+00
1.427322864532470703e+01,1.882456779479980469e+01,7.833843231201171875e+00
8.446494102478027344e+00,1.788344764709472656e+01,-2.806039810180664062e+00
-1.181836223602294922e+01,1.060811710357666016e+01,-8.050072669982910156e+00
2.060736846923828125e+01,1.229893207550048828e+00,3.840802431106567383e+00
5.295542716979980469e+00,-6.172213554382324219e+00,1.468514823913574219e+01
1.489317512512207031e+01,-8.403268814086914062e+00,-5.867037773132324219e+00
-4.630527794361114502e-01,1.096292209625244141e+01,1.758967781066894531e+01
-5.266108512878417969e+00,5.491406440734863281e+00,-1.832137870788574219e+01
8.568181037902832031e+00,1.776542282104492188e+01,-4.124722480773925781e+00
-1.388047218322753906e+00,-6.058048725128173828e+00,-9.070791244506835938e+00
-1.519519138336181641e+01,4.128669738769531250e+00,-7.712733268737792969e+00
-2.851947546005249023e+00,-1.274956893920898438e+01,-8.990230560302734375e+00
4.449434757232666016e+00,-1.512450885772705078e+01,7.964034080505371094e+00
1.641586685180664062e+01,-6.594104766845703125e+00,1.171577072143554688e+01
-2.377470970153808594e+00,-2.226026773452758789e+00,-1.807020568847656250e+01
2.184205818176269531e+01,-4.109223842620849609e+00,-1.146572589874267578e+00
1.013260746002197266e+01,-1.120273685455322266e+01,1.006591510772705078e+01
8.472848892211914062e+00,1.789542770385742188e+01,-2.820184469223022461e+00
1.404055023193359375e+01,1.871291160583496094e+01,7.749634742736816406e+00
1.073956966400146484e+01,4.728638648986816406e+00,1.833105659484863281e+01
1.212059497833251953e+01,-6.339105606079101562e+00,1.146232485771179199e+00
1.528337669372558594e+01,-1.164329814910888672e+01,5.965670108795166016e+00
1.966051864624023438e+01,2.570559024810791016e+00,-1.444123554229736328e+01
2.093416213989257812e+01,1.075354385375976562e+01,2.519985675811767578e+00
-5.190234661102294922e+00,-4.416797637939453125e+00,-1.421704101562500000e+01
1.516873645782470703e+01,9.756228923797607422e-01,7.788472652435302734e+00
1.005646896362304688e+01,-1.119435214996337891e+01,9.989803314208984375e+00
-6.706707477569580078e+00,-8.088771820068359375e+00,1.714495468139648438e+01
8.173668861389160156e+00,-1.217435002326965332e-01,1.632057952880859375e+01
1.377173614501953125e+01,1.865089416503906250e+01,7.410039901733398438e+00
-1.337035083770751953e+01,4.369788646697998047e+00,1.991080999374389648e+00
2.762410402297973633e+00,-9.107221603393554688e+00,-1.538114166259765625e+01
4.440431594848632812e+00,-1.511530685424804688e+01,7.973395347595214844e+00
1.903265762329101562e+01,3.742531061172485352e+00,1.297859668731689453e+01
9.792012214660644531e+00,-3.504352807998657227e+00,8.057326316833496094e+00
-1.162706661224365234e+01,5.451755046844482422e+00,1.466898250579833984e+01
7.090330123901367188e+00,5.511181831359863281e+00,5.136291980743408203e+00
1.529881000518798828e+01,-1.165774250030517578e+01,5.952178001403808594e+00
9.813568115234375000e+00,-8.885515213012695312e+00,-9.224906921386718750e+00
1.385262870788574219e+01,-4.480101585388183594e+00,-1.460378742218017578e+01
-4.281908988952636719e+00,1.962666273117065430e+00,-1.005668258666992188e+01
6.491683483123779297e+00,9.227368831634521484e-01,-1.706179046630859375e+01
1.073661136627197266e+01,4.725547790527343750e+00,1.833378410339355469e+01
1.479072189331054688e+01,-8.407216072082519531e+00,-5.970170497894287109e+00
1.520614027976989746e+00,2.991943597793579102e+00,1.296682000160217285e+00
6.103388309478759766e+00,1.007713222503662109e+01,-1.523979187011718750e+00
-6.821619033813476562e+00,1.921040916442871094e+01,-5.171177387237548828e+00
-1.167404842376708984e+01,-1.177638244628906250e+01,5.602320671081542969e+00
3.487296700477600098e-01,-7.945203304290771484e+00,-4.469619750976562500e+00
-5.226442813873291016e+00,5.454079151153564453e+00,-1.835811996459960938e+01
2.470778942108154297e+00,1.807392501831054688e+01,1.177659511566162109e+00
8.452655792236328125e+00,1.787471389770507812e+01,-2.816527366638183594e+00
-1.645544171333312988e+00,-1.640038371086120605e+00,-2.980834484100341797e+00
8.381967544555664062e+00,1.793336105346679688e+01,-2.737629890441894531e+00
1.201859951019287109e+01,1.713737297058105469e+01,8.020040392875671387e-01
1.389181804656982422e+01,1.849620437622070312e+01,7.809519290924072266e+00
9.824134826660156250e+00,-3.478390455245971680e+00,8.092114448547363281e+00
6.521103382110595703e+00,2.900869607925415039e+00,9.120308876037597656e+00
-1.098912525177001953e+01,2.512796163558959961e+00,-1.595638656616210938e+01
1.529546642303466797e+01,-1.165506172180175781e+01,5.954874515533447266e+00
-6.368859291076660156e+00,-6.838479518890380859e+00,2.906647920608520508e+00
1.571563911437988281e+01,1.321616172790527344e+01,-4.542423725128173828e+00
3.246432781219482422e+00,-3.110294580459594727e+00,-8.986379623413085938e+00
-9.965062141418457031e+00,1.405601882934570312e+01,2.411125659942626953e+00
2.093407440185546875e+01,1.075370883941650391e+01,2.519957780838012695e+00
2.509499073028564453e+00,1.803762817382812500e+01,1.217134594917297363e+00
-8.642688751220703125e+00,-7.077232360839843750e+00,-1.173374652862548828e+00
8.512331008911132812e+00,1.793144416809082031e+01,-2.753892898559570312e+00
-4.280253410339355469e+00,-1.299755573272705078e+01,-1.422642350196838379e+00
-5.000708103179931641e-01,8.987061500549316406e+00,4.326678752899169922e+00
-1.034018898010253906e+01,-8.509558677673339844e+00,-7.950051784515380859e+00
4.136067390441894531e+00,6.257779121398925781e+00,-1.767017173767089844e+01
-2.608469724655151367e+00,1.161272451281547546e-02,1.423833084106445312e+01
1.205418300628662109e+01,1.705406951904296875e+01,8.596814870834350586e-01
-1.873108863830566406e+01,2.099034786224365234e+00,-1.275653481483459473e+00
8.637389183044433594e+00,1.884759902954101562e+01,-3.258301973342895508e+00
-6.066114425659179688e+00,1.409859466552734375e+01,-1.472476577758789062e+01
4.390935420989990234e+00,6.534378528594970703e+00,-1.776520156860351562e+01
-1.637178659439086914e-01,8.176684379577636719e+00,3.325438737869262695e+00
4.141204833984375000e+00,6.260606765747070312e+00,-1.767723083496093750e+01
-1.243030643463134766e+01,-2.499004840850830078e+00,4.150115013122558594e+00
-9.641318321228027344e+00,-3.337828874588012695e+00,-1.153297233581542969e+01
-1.073487854003906250e+01,-5.555952548980712891e+00,1.090402412414550781e+01
8.574812889099121094e+00,1.876813507080078125e+01,-3.180153369903564453e+00
-1.033740901947021484e+01,-8.505270957946777344e+00,-7.982378482818603516e+00
1.968179130554199219e+01,2.540336370468139648e+00,-1.443231868743896484e+01
1.433946251869201660e+00,2.338434219360351562e+01,-6.905308246612548828e+00
7.582763433456420898e-01,3.422278642654418945e+00,-1.084732294082641602e+00
3.446072101593017578e+00,5.916735172271728516e+00,-1.790829420089721680e+00
1.210930919647216797e+01,1.704644393920898438e+01,8.926805257797241211e-01
1.223290443420410156e+00,7.042872905731201172e+00,3.309745788574218750e+00
-4.594691097736358643e-01,1.748563385009765625e+01,1.219532871246337891e+01
-9.487681388854980469e+00,1.366734218597412109e+01,2.680470943450927734e+00
-9.614790916442871094e+00,1.378661823272705078e+01,2.586290597915649414e+00
-6.824742257595062256e-02,3.969920635223388672e+00,1.710315823554992676e+00
-5.372143536806106567e-02,1.738991355895996094e+01,1.235314083099365234e+01
-8.658027648925781250e+00,-7.092992305755615234e+00,-1.188820600509643555e+00
-2.833079099655151367e+00,-1.276853466033935547e+01,-9.010474205017089844e+00
5.319317340850830078e+00,-6.147964000701904297e+00,1.467846584320068359e+01
1.047654438018798828e+01,9.476142883300781250e+00,1.173391342163085938e+01
-5.800829887390136719e+00,1.425844097137451172e+01,-1.481056499481201172e+01
-8.386878967285156250e-01,9.289073944091796875e+00,3.885237216949462891e+00
-8.672615289688110352e-01,5.104975700378417969e+00,7.004669666290283203e+00
-2.988021671772003174e-01,5.170618534088134766e+00,1.382552027702331543e+00
-6.282143592834472656e+00,1.377075099945068359e+01,-1.468842601776123047e+01
4.254406452178955078e+00,6.755830287933349609e+00,-1.759733390808105469e+01
1.868439102172851562e+01,-6.976797580718994141e+00,4.762583732604980469e+00
6.195396780967712402e-01,4.994195461273193359e+00,5.097787454724311829e-02
2.113409233093261719e+01,8.000288963317871094e+00,8.776159286499023438e+00
1.223550224304199219e+01,-6.453844547271728516e+00,1.112654447555541992e+00
-3.038938641548156738e-01,1.111801624298095703e+01,1.755244827270507812e+01
1.049306297302246094e+01,9.487365722656250000e+00,1.171809482574462891e+01
6.543786525726318359e+00,4.789680957794189453e+00,5.228508949279785156e+00
3.586998701095581055e+00,5.633965492248535156e+00,-5.025037750601768494e-02
6.740135669708251953e+00,5.342205047607421875e+00,5.111798763275146484e+00
7.333041429519653320e-01,1.242535591125488281e+01,-2.370839834213256836e+00
1.393622398376464844e+01,-4.563510894775390625e+00,-1.464492607116699219e+01
1.034937381744384766e+01,9.362467765808105469e+00,1.186201286315917969e+01
-1.181758594512939453e+01,1.060702610015869141e+01,-8.050029754638671875e+00
2.693854093551635742e+00,5.651495456695556641e+00,1.984427070617675781e+01
-3.927941918373107910e-01,1.738262748718261719e+01,1.234296226501464844e+01
3.616404235363006592e-01,-7.932209014892578125e+00,-4.480438232421875000e+00
8.486204743385314941e-01,2.087202548980712891e+00,-2.601964771747589111e-01
-9.136700034141540527e-01,1.190177559852600098e+00,2.244909858703613281e+01
4.636798858642578125e+00,6.024741172790527344e+00,-2.009219646453857422e+00
2.183686733245849609e+00,7.539763450622558594e+00,-1.304371833801269531e+00
1.907284736633300781e+01,3.621694564819335938e+00,1.302101039886474609e+01
1.057902050018310547e+01,9.563671112060546875e+00,1.163092803955078125e+01
-4.572941064834594727e-01,8.614595413208007812e+00,3.529789686203002930e+00
8.680899620056152344e+00,1.889602851867675781e+01,-3.301683664321899414e+00
-5.874620914459228516e+00,1.412563228607177734e+01,-1.463575553894042969e+01
8.525321006774902344e+00,1.779030609130859375e+01,-4.150578022003173828e+00
-6.133269309997558594e+00,1.393068981170654297e+01,-1.449544811248779297e+01
2.782817602157592773e+00,-9.151162147521972656e+00,-1.536049461364746094e+01
-7.106560230255126953e+00,8.416438102722167969e+00,1.184445762634277344e+01
-1.183815193176269531e+01,-1.160577583312988281e+01,5.548828125000000000e+00
9.856019973754882812e+00,-8.801307678222656250e+00,-9.141168594360351562e+00
1.964028358459472656e+01,2.589569568634033203e+00,-1.446267700195312500e+01
8.483731269836425781e+00,1.790331459045410156e+01,-2.767266988754272461e+00
5.261644124984741211e-01,1.301027011871337891e+01,2.568661212921142578e+00
6.418619155883789062e+00,4.551421165466308594e+00,4.588610172271728516e+00
-5.261942863464355469e+00,1.100503635406494141e+01,-5.192419528961181641e+00
-3.456959128379821777e-01,1.108637523651123047e+01,1.761708450317382812e+01
-4.327407836914062500e+00,-1.304413795471191406e+01,-1.375162959098815918e+00
-5.946162223815917969e+00,1.415991878509521484e+01,-1.491451454162597656e+01
1.398884582519531250e+01,1.845534324645996094e+01,7.587223052978515625e+00
1.372712898254394531e+01,1.864735794067382812e+01,7.388298988342285156e+00
1.426626110076904297e+01,1.883323669433593750e+01,7.814659118652343750e+00
-6.752557277679443359e+00,-8.150734901428222656e+00,1.710015869140625000e+01
2.330847263336181641e+00,6.101770877838134766e+00,-2.419101476669311523e+00
8.436928749084472656e+00,-1.449811458587646484e+01,1.951918244361877441e+00
-6.766364574432373047e+00,1.929429244995117188e+01,-5.260909557342529297e+00
-8.116289377212524414e-01,1.062854671478271484e+01,1.761157035827636719e+01
-7.076387882232666016e+00,8.386452674865722656e+00,1.187477684020996094e+01
8.122656822204589844e+00,-1.381042748689651489e-01,1.637197685241699219e+01
1.342491388320922852e+00,2.352290725708007812e+01,-7.048178195953369141e+00
-3.167877197265625000e-01,1.111121940612792969e+01,1.757509994506835938e+01
2.108300971984863281e+01,8.051203727722167969e+00,8.827498435974121094e+00
-9.669107437133789062e+00,1.401653480529785156e+01,2.643776178359985352e+00
-2.833054780960083008e+00,-1.276848125457763672e+01,-9.010428428649902344e+00
-1.691160774230957031e+01,1.081671237945556641e+01,-2.891005754470825195e+00
-1.347070026397705078e+01,4.470754146575927734e+00,2.052651405334472656e+00
4.903467655181884766e+00,1.577398395538330078e+01,7.201332092285156250e+00
-6.595740914344787598e-01,4.370495796203613281e+00,7.518245577812194824e-01
-4.254117965698242188e+00,1.990626811981201172e+00,-1.002896022796630859e+01
-1.635590171813964844e+01,7.215131282806396484e+00,8.041977882385253906e+00
-6.544666886329650879e-01,4.365905284881591797e+00,7.586680054664611816e-01
-1.199507904052734375e+01,5.338246822357177734e-01,1.040521621704101562e+01
1.108030319213867188e+01,-3.990410089492797852e+00,-5.451439380645751953e+00
1.397287559509277344e+01,4.538163661956787109e+00,-1.286493396759033203e+01
2.205338668823242188e+01,9.098347663879394531e+00,-7.187494277954101562e+00
-7.137869358062744141e+00,8.449604034423828125e+00,1.181132507324218750e+01
-4.262570858001708984e+00,-1.297972011566162109e+01,-1.440270662307739258e+00
2.890068531036376953e+00,-1.007720708847045898e+00,3.309130668640136719e+00
1.390747737884521484e+01,4.590318679809570312e+00,-1.278364753723144531e+01
6.203235387802124023e-01,4.992974281311035156e+00,4.978917911648750305e-02
1.209368610382080078e+01,1.706210327148437500e+01,8.770608901977539062e-01
1.104745769500732422e+01,-3.947405099868774414e+00,-5.408370971679687500e+00
-2.833072185516357422e+00,-1.276843452453613281e+01,-9.010288238525390625e+00
2.181996726989746094e+01,-4.093600273132324219e+00,-1.124301075935363770e+00
1.897360038757324219e+01,5.679901599884033203e+00,-2.547034025192260742e+00
-5.952759742736816406e+00,1.402383518218994141e+01,-1.433154201507568359e+01
-5.236056327819824219e+00,1.099559593200683594e+01,-5.185137271881103516e+00
-9.580729484558105469e+00,-3.386196374893188477e+00,-1.159378719329833984e+01
-1.633557128906250000e+01,-4.515201091766357422e+00,-2.493501424789428711e+00
8.566458702087402344e+00,1.775159835815429688e+01,-4.188169479370117188e+00
-5.974037170410156250e+00,1.409878730773925781e+01,-1.470584487915039062e+01
-2.645439505577087402e-01,1.746917343139648438e+01,1.244476413726806641e+01
-4.464157819747924805e-01,1.753038406372070312e+01,1.222853755950927734e+01
-4.299745082855224609e+00,-1.296776676177978516e+01,-1.452385663986206055e+00
-4.305811882019042969e+00,-1.302305984497070312e+01,-1.396921515464782715e+00
2.356558665633201599e-02,1.749505233764648438e+01,1.272247123718261719e+01
9.433407783508300781e+00,1.238232135772705078e+01,-1.154703426361083984e+01
-4.736317396163940430e-01,1.749059867858886719e+01,1.220951080322265625e+01
-3.360900163650512695e+00,1.961461830139160156e+01,2.196985244750976562e+00
-1.177184581756591797e+01,-1.167986869812011719e+01,5.612071990966796875e+00
8.442804336547851562e+00,1.786905860900878906e+01,-2.794821023941040039e+00
2.773001432418823242e+00,6.376541614532470703e+00,2.720039129257202148e+00
8.443496704101562500e+00,1.786479759216308594e+01,-2.796923160552978516e+00
9.432885169982910156e+00,1.238172626495361328e+01,-1.154478931427001953e+01
9.075745582580566406e+00,8.094912528991699219e+00,-1.081781291961669922e+01
-5.215844631195068359e+00,5.443257808685302734e+00,-1.836895561218261719e+01
-1.118884277343750000e+01,-1.565243750810623169e-01,-4.683617115020751953e+00
-1.638891601562500000e+01,7.184342861175537109e+00,8.075095176696777344e+00
1.007437133789062500e+01,-1.117617988586425781e+01,1.000776576995849609e+01
1.409703636169433594e+01,-2.174871206283569336e+00,1.472165393829345703e+01
-2.581381797790527344e+00,1.080050691962242126e-01,1.429298019409179688e+01
4.149191856384277344e+00,6.260403156280517578e+00,-1.768089866638183594e+01
-4.855923652648925781e-01,1.750926208496093750e+01,1.226602172851562500e+01
2.108154106140136719e+01,8.052700042724609375e+00,8.828678131103515625e+00
-4.238092899322509766e+00,2.008804559707641602e+00,-1.001062870025634766e+01
4.899821281433105469e+00,1.577655220031738281e+01,7.198568820953369141e+00
8.498603701591491699e-01,6.255363941192626953e+00,1.883621811866760254e+00
-1.201559543609619141e+01,5.062025189399719238e-01,1.043285942077636719e+01
2.772361755371093750e+00,6.376796722412109375e+00,2.720161199569702148e+00
-1.201562404632568359e+01,5.061128139495849609e-01,1.043282032012939453e+01
9.794280052185058594e+00,-8.862771987915039062e+00,-9.202308654785156250e+00
9.088879585266113281e+00,8.869625091552734375e+00,2.682017803192138672e+00
-6.699172019958496094e+00,-8.100516319274902344e+00,1.715211486816406250e+01
-1.161962032318115234e+01,5.444252490997314453e+00,1.466152667999267578e+01
1.056443977355957031e+01,9.552178382873535156e+00,1.164558124542236328e+01
-6.107329368591308594e+00,1.412781715393066406e+01,-1.470936298370361328e+01
-9.862404316663742065e-02,-5.846271038055419922e+00,9.761847257614135742e-01
8.138986587524414062e+00,-1.520168483257293701e-01,1.635525131225585938e+01
1.215689754486083984e+01,-6.375275135040283203e+00,1.182500481605529785e+00
1.965327835083007812e+01,2.576937675476074219e+00,-1.445036315917968750e+01
-1.181484794616699219e+01,1.060468101501464844e+01,-8.049669265747070312e+00
4.517575740814208984e+00,3.100251913070678711e+00,-1.245176434516906738e+00
-8.390654325485229492e-01,9.289431571960449219e+00,3.885295152664184570e+00
-9.624710679054260254e-02,-5.843996047973632812e+00,9.718915820121765137e-01
1.568712139129638672e+01,1.318922996520996094e+01,-4.806223869323730469e+00
-8.383297920227050781e+00,1.032118415832519531e+01,7.110126972198486328e+00
1.516374111175537109e+01,9.804757833480834961e-01,7.793544769287109375e+00
1.516127204895019531e+01,1.004664897918701172e+00,7.817297458648681641e+00
1.570414638519287109e+01,1.320811176300048828e+01,-4.558566570281982422e+00
-9.744700193405151367e-01,1.267603158950805664e+00,2.251964569091796875e+01
1.005465865135192871e+00,3.165530920028686523e+00,9.023883342742919922e-01
-6.679039955139160156e+00,1.919641876220703125e+01,-5.150146484375000000e+00
-1.340870952606201172e+01,4.408390998840332031e+00,1.958786487579345703e+00
1.641426658630371094e+01,-6.592703342437744141e+00,1.171736907958984375e+01
8.390146255493164062e+00,-1.856888175010681152e+00,1.465191960334777832e+00
-6.767878532409667969e+00,-8.033432960510253906e+00,1.708482742309570312e+01
-1.872213554382324219e+01,2.089850664138793945e+00,-1.284693121910095215e+00
-7.759736180305480957e-01,1.066754245758056641e+01,1.765248107910156250e+01
8.582960963249206543e-01,3.330748319625854492e+00,-9.937314391136169434e-01
-4.409208774566650391e+00,-1.009055018424987793e+00,6.251052379608154297e+00
-4.405415534973144531e+00,-1.005205869674682617e+00,6.254428386688232422e+00
-1.252259492874145508e+00,3.910764217376708984e+00,-2.780858755111694336e+00
8.680672645568847656e+00,1.887039375305175781e+01,-3.282708883285522461e+00
1.552758693695068359e+01,1.302494812011718750e+01,-4.607204914093017578e+00
1.567263603210449219e+01,1.317037487030029297e+01,-4.789159297943115234e+00
-1.346405029296875000e+00,-6.052007675170898438e+00,-9.059934616088867188e+00
1.904789733886718750e+01,5.750224590301513672e+00,-2.614996671676635742e+00
-1.633572959899902344e+01,7.193757534027099609e+00,8.021926879882812500e+00
8.138860702514648438e+00,-1.519489437341690063e-01,1.635546493530273438e+01
1.358621120452880859e+01,1.833916664123535156e+01,7.980499744415283203e+00
1.372861194610595703e+01,1.862526702880859375e+01,7.283975601196289062e+00
1.381387138366699219e+01,-4.454253673553466797e+00,-1.464289093017578125e+01
1.370423507690429688e+01,1.867465209960937500e+01,7.385218143463134766e+00
-1.872227096557617188e+01,2.090176582336425781e+00,-1.284324407577514648e+00
